1.jpg: [[6.674591064453125, -3.8332977294921875], [6.0823974609375, -5.80615234375], [0.71478271484375, -8.050643920898438], [7.691131591796875, 0.78253173828125]]
45.jpg: [[-0.22637939453125, -9.354476928710938], [-8.256866455078125, -0.01839447021484375], [-0.599395751953125, -3.1179656982421875], [3.883636474609375, -6.9936065673828125]]
450.jpg: [[-0.82501220703125, 2.864593505859375], [-2.518463134765625, 9.651092529296875], [4.906982421875, 7.836669921875], [-8.459991455078125, -1.4285888671875]]
4500.jpg: [[3.275054931640625, 6.3134765625], [0.25885009765625, -9.1878662109375], [-5.125823974609375, -2.83172607421875], [0.30133056640625, -6.535491943359375]]
4501.jpg: [[-8.657012939453125, -7.6938629150390625], [4.7039794921875, 1.6076202392578125], [-3.435882568359375, -1.135711669921875], [-0.592529296875, 6.5601806640625]]
4502.jpg: [[-2.7569580078125, 4.0951385498046875], [8.530548095703125, -4.6065826416015625], [-6.9967803955078125, 5.3424530029296875], [3.54156494140625, 2.2196044921875]]
4503.jpg: [[-8.685028076171875, -1.01922607421875], [2.585205078125, -5.327972412109375], [2.607818603515625, 5.0377197265625], [8.384552001953125, 6.85711669921875]]
4504.jpg: [[9.243194580078125, 7.99530029296875], [2.993499755859375, 7.786163330078125], [-7.9365234375, 1.970062255859375], [0.420745849609375, 6.605316162109375]]
4505.jpg: [[1.576507568359375, -9.119232177734375], [-7.7490234375, -2.517425537109375], [8.324111938476562, -9.967987060546875], [2.1890411376953125, -9.417266845703125]]
4506.jpg: [[6.478759765625, -7.302070617675781], [-9.718673706054688, 5.600456237792969], [8.354629516601562, -5.557952880859375], [-4.641998291015625, -5.3333892822265625]]
4507.jpg: [[5.31494140625, 5.318267822265625], [8.82501220703125, -5.4284515380859375], [-4.87567138671875, -4.749298095703125], [5.6839599609375, 1.23583984375]]
4508.jpg: [[-5.201202392578125, -0.356353759765625], [-2.201904296875, -1.31866455078125], [0.4622764587402344, 1.59344482421875], [-1.0542755126953125, 8.98779296875]]
4509.jpg: [[-8.1622314453125, -6.8429718017578125], [-7.300506591796875, 0.40874481201171875], [8.442169189453125, -4.3510284423828125], [9.360595703125, -4.9671783447265625]]
451.jpg: [[6.914703369140625, -4.324497222900391], [2.527587890625, -9.35000991821289], [4.00836181640625, -9.347610473632812], [-2.11480712890625, -2.163299560546875]]
4510.jpg: [[1.2253456115722656, 0.202667236328125], [1.1596832275390625, -0.35137939453125], [6.573642730712891, -9.868865966796875], [6.439399719238281, -3.46240234375]]
4511.jpg: [[1.468353271484375, -3.1870994567871094], [-6.13311767578125, 5.792079925537109], [-4.877838134765625, 2.6345062255859375], [-4.358245849609375, -5.744499206542969]]
4512.jpg: [[4.81414794921875, -1.3797607421875], [7.370941162109375, 0.298004150390625], [8.00213623046875, -6.143341064453125], [-8.9730224609375, 2.292236328125]]
4513.jpg: [[7.6434326171875, 9.14892864227295], [2.2632293701171875, 3.110370635986328], [0.04494476318359375, -1.5747833251953125], [-7.791229248046875, -5.386863708496094]]
4514.jpg: [[-8.49786376953125, -1.7802200317382812], [-7.4024658203125, -0.993560791015625], [-8.262237548828125, -0.138031005859375], [-4.97955322265625, -6.586944580078125]]
4515.jpg: [[6.396492004394531, 6.156494140625], [3.1072540283203125, 0.838287353515625], [-8.397972106933594, -1.224853515625], [7.5723419189453125, 1.69073486328125]]
4516.jpg: [[3.9795684814453125, 8.510398864746094], [-1.638336181640625, 2.5202560424804688], [7.760040283203125, -9.613418579101562], [6.38446044921875, 2.5866241455078125]]
4517.jpg: [[1.947998046875, 3.902374267578125], [4.0897674560546875, 8.822662353515625], [6.1788177490234375, 5.2508544921875], [-7.2167816162109375, -5.090118408203125]]
4518.jpg: [[2.091827392578125, -7.697021484375], [-7.6133575439453125, 9.48455810546875], [-2.6555709838867188, -3.12530517578125], [8.141510009765625, 6.0732421875]]
4519.jpg: [[3.2761077880859375, 5.105094909667969], [0.529754638671875, -5.575126647949219], [-0.1902008056640625, -6.910919189453125], [0.425384521484375, -8.386917114257812]]
452.jpg: [[7.24761962890625, -7.585542678833008], [-5.90155029296875, -7.135875701904297], [4.615020751953125, -6.128410339355469], [-2.408172607421875, -0.9452590942382812]]
4520.jpg: [[0.31340789794921875, 5.606658935546875], [0.34698486328125, 7.8394622802734375], [-2.769134521484375, -7.3052978515625], [9.11749267578125, -9.88482666015625]]
4521.jpg: [[-6.822436332702637, 4.77447509765625], [-9.407638549804688, -1.2078704833984375], [-6.537383079528809, 3.499908447265625], [2.3914566040039062, -3.2843017578125]]
4522.jpg: [[0.1802520751953125, -6.968704700469971], [-0.641204833984375, -1.8063006401062012], [-9.304107666015625, -7.20989990234375], [-9.900161743164062, 6.637306213378906]]
4523.jpg: [[3.8858184814453125, -3.3998565673828125], [-2.72369384765625, 0.438751220703125], [4.113128662109375, 7.62042236328125], [0.970855712890625, 4.36553955078125]]
4524.jpg: [[7.05908203125, 8.71685791015625], [7.54901123046875, 4.17626953125], [-7.293212890625, -3.959320068359375], [-8.54632568359375, 1.81488037109375]]
4525.jpg: [[2.4291534423828125, -9.015716552734375], [-5.09881591796875, 8.732147216796875], [2.792083740234375, 6.391510009765625], [2.68878173828125, -3.280609130859375]]
4526.jpg: [[-1.49114990234375, -9.5289306640625], [4.3187255859375, 0.069305419921875], [-4.9088134765625, 7.894622802734375], [-7.71435546875, -6.483001708984375]]
4527.jpg: [[-5.15777587890625, 6.119903564453125], [2.97833251953125, -6.784454345703125], [-1.83880615234375, 8.96697998046875], [-0.911376953125, -6.586273193359375]]
4528.jpg: [[-1.374969482421875, -1.028564453125], [-9.865936279296875, -0.5411834716796875], [-4.006988525390625, 2.766845703125], [-6.9951171875, -6.96783447265625]]
4529.jpg: [[5.657110214233398, 4.7403106689453125], [-7.079582214355469, 7.89404296875], [4.742557525634766, -7.0426025390625], [-0.6895828247070312, -3.1021881103515625]]
453.jpg: [[3.9083900451660156, -3.6286163330078125], [3.2351226806640625, -8.46258544921875], [-0.4248466491699219, -8.2086181640625], [3.4137115478515625, 9.646163940429688]]
4530.jpg: [[-0.958251953125, 9.273101806640625], [4.8292236328125, 5.13970947265625], [-4.094512939453125, 8.755950927734375], [-0.024169921875, -6.37567138671875]]
4531.jpg: [[5.393890380859375, -4.7124176025390625], [4.392303466796875, 7.69866943359375], [8.373062133789062, 5.00775146484375], [5.702239990234375, 2.247802734375]]
4532.jpg: [[8.7181396484375, -5.084853172302246], [-2.647491455078125, 1.7457084655761719], [6.066566467285156, 4.5481414794921875], [1.1324462890625, 4.819679260253906]]
4533.jpg: [[-6.0285491943359375, -2.217010498046875], [-7.95989990234375, -4.4654998779296875], [5.085235595703125, 1.96514892578125], [-7.217987060546875, 3.9432373046875]]
4534.jpg: [[-3.414276123046875, 3.2956695556640625], [-7.94342041015625, -8.118911743164062], [2.095550537109375, -7.2951812744140625], [3.68695068359375, 8.49578857421875]]
4535.jpg: [[-8.463348388671875, 8.555206298828125], [9.2412109375, 9.161056518554688], [-1.167572021484375, 5.91632080078125], [-8.62017822265625, -2.3761138916015625]]
4536.jpg: [[2.730926513671875, -2.08343505859375], [3.509033203125, 9.079177856445312], [9.25494384765625, -8.96435546875], [5.365386962890625, 5.51934814453125]]
4537.jpg: [[7.794281005859375, 7.236518859863281], [-9.401123046875, -5.930713176727295], [5.535003662109375, -4.197166442871094], [0.770355224609375, -7.960914611816406]]
4538.jpg: [[0.328155517578125, 8.604164123535156], [3.659637451171875, -7.4821929931640625], [5.5347900390625, 7.155181884765625], [-9.370208740234375, 4.7043609619140625]]
4539.jpg: [[-5.696807861328125, -6.070023059844971], [-2.6419677734375, 3.235597610473633], [-5.82305908203125, 5.044853210449219], [-0.104766845703125, 4.45965576171875]]
454.jpg: [[-0.572479248046875, -5.604095458984375], [-1.858673095703125, -4.7904052734375], [-4.341217041015625, -9.28607177734375], [-5.021270751953125, 1.3143310546875]]
4540.jpg: [[-8.950119018554688, 2.34039306640625], [-5.165740966796875, -3.693359375], [-1.0423126220703125, -0.38580322265625], [3.2650146484375, -9.064788818359375]]
4541.jpg: [[3.726470947265625, 8.2496337890625], [6.18634033203125, -9.665420532226562], [8.509552001953125, -4.435882568359375], [-6.727081298828125, -8.34918212890625]]
4542.jpg: [[0.152587890625, 1.156402587890625], [-1.253326416015625, -6.897735595703125], [-0.378509521484375, 6.0146484375], [-2.056304931640625, 4.0384521484375]]
4543.jpg: [[4.48193359375, -7.713134765625], [6.8472137451171875, 9.803436279296875], [4.5884857177734375, 4.825531005859375], [0.0501251220703125, -2.169677734375]]
4544.jpg: [[5.1400146484375, -0.47835350036621094], [9.619964599609375, -0.5464496612548828], [-0.213958740234375, -6.664009094238281], [-8.74737548828125, -2.4653167724609375]]
4545.jpg: [[9.716827392578125, 8.34710693359375], [6.382415771484375, 3.02862548828125], [-0.276458740234375, -1.155242919921875], [-6.212066650390625, 7.164794921875]]
4546.jpg: [[3.40484619140625, 7.730329513549805], [7.80670166015625, 3.445159912109375], [-1.070526123046875, 9.658920288085938], [4.7491455078125, -0.3491973876953125]]
4547.jpg: [[-7.719573974609375, 0.1522064208984375], [0.51873779296875, 8.078689575195312], [-3.091339111328125, 2.714447021484375], [1.79296875, 0.2604217529296875]]
4548.jpg: [[7.7562255859375, -5.7387542724609375], [-6.495697021484375, 2.7727813720703125], [6.000152587890625, -1.258270263671875], [0.314788818359375, 3.092559814453125]]
4549.jpg: [[-3.2666778564453125, 5.49200439453125], [1.118621826171875, 8.68365478515625], [-4.963417053222656, -5.4693603515625], [-6.87933349609375, 6.8558349609375]]
455.jpg: [[-9.573633193969727, -8.4752197265625], [3.841583251953125, -3.8421630859375], [-4.572074890136719, -8.075042724609375], [-8.467361450195312, -3.703369140625]]
4550.jpg: [[-2.409210205078125, 4.9700775146484375], [-3.40350341796875, 0.864654541015625], [-2.747894287109375, 1.3983154296875], [-3.074951171875, 3.2578277587890625]]
4551.jpg: [[-2.573333740234375, 5.446624755859375], [8.50531005859375, 6.166496276855469], [-8.648193359375, -7.2873687744140625], [0.093994140625, 2.6512603759765625]]
4552.jpg: [[7.067161560058594, -4.8195343017578125], [5.7708587646484375, 0.7630577087402344], [-7.06915283203125, -8.89208984375], [-9.032302856445312, 9.352066040039062]]
4553.jpg: [[7.224700927734375, -5.3407440185546875], [-5.35003662109375, -9.329269409179688], [3.54229736328125, 2.869232177734375], [-1.11029052734375, 9.996612548828125]]
4554.jpg: [[-0.4154014587402344, -2.637603759765625], [3.577880859375, -8.387786865234375], [-4.113243103027344, -7.2115478515625], [6.6858367919921875, 2.751708984375]]
4555.jpg: [[-1.5474700927734375, -0.88897705078125], [0.2944183349609375, -5.5495147705078125], [7.9659423828125, -7.38714599609375], [8.970046997070312, 6.04718017578125]]
4556.jpg: [[8.239013671875, 1.58856201171875], [6.029541015625, 8.44354248046875], [8.687774658203125, 9.41229248046875], [0.2570953369140625, 4.87420654296875]]
4557.jpg: [[-4.705467224121094, -2.5753326416015625], [-8.784835815429688, 3.606781005859375], [9.050178527832031, 3.09893798828125], [-7.820159912109375, -6.25750732421875]]
4558.jpg: [[5.1455078125, 6.3190460205078125], [-7.0395355224609375, 3.838836669921875], [-0.9068679809570312, -2.501220703125], [5.54400634765625, 7.400909423828125]]
4559.jpg: [[1.7920093536376953, -9.373077392578125], [-3.8055572509765625, -7.490234375], [-7.255690097808838, -8.6031494140625], [-4.9122772216796875, -9.091461181640625]]
456.jpg: [[-9.241729736328125, 8.116897583007812], [0.9260711669921875, -1.053619384765625], [-7.819610595703125, -2.872650146484375], [-9.433685302734375, -7.8310546875]]
4560.jpg: [[8.90673828125, 0.00958251953125], [-0.802886962890625, 7.01971435546875], [-1.8247222900390625, 7.5068359375], [-2.481597900390625, -1.29473876953125]]
4561.jpg: [[5.7611236572265625, 6.6212921142578125], [8.5338134765625, 7.016746520996094], [-0.279296875, 9.856216430664062], [7.578826904296875, 0.1279296875]]
4562.jpg: [[-3.667633056640625, 6.7252044677734375], [1.054443359375, -2.6600189208984375], [6.348114013671875, 8.352523803710938], [-0.943603515625, 2.3600006103515625]]
4563.jpg: [[-7.18292236328125, -7.5070319175720215], [-7.904083251953125, 2.113705635070801], [-3.422332763671875, 5.340522766113281], [-0.580352783203125, 4.615638732910156]]
4564.jpg: [[-7.4774932861328125, -1.6284103393554688], [5.1569061279296875, 8.953285217285156], [0.14164161682128906, 6.8017120361328125], [-3.772857666015625, 8.619842529296875]]
4565.jpg: [[-0.58843994140625, 5.42901611328125], [1.89019775390625, -4.1077880859375], [2.6602935791015625, 1.505706787109375], [-4.33746337890625, 5.358856201171875]]
4566.jpg: [[1.287872314453125, 7.021331787109375], [2.865966796875, 5.4571075439453125], [-9.15069580078125, -8.446914672851562], [2.928131103515625, 0.40185546875]]
4567.jpg: [[-6.5894775390625, 2.226104736328125], [9.518341064453125, -8.3681640625], [4.020263671875, -8.093292236328125], [3.267364501953125, 3.302734375]]
4568.jpg: [[-3.349639892578125, 4.19091796875], [-2.702545166015625, 0.9770965576171875], [-7.41534423828125, 5.429443359375], [6.14813232421875, 0.0333251953125]]
4569.jpg: [[3.404327392578125, -7.743988037109375], [-2.8970184326171875, -7.292999267578125], [-8.339752197265625, -9.102081298828125], [2.035491943359375, 8.876220703125]]
457.jpg: [[0.6090774536132812, 5.327491760253906], [0.7894287109375, 7.101104736328125], [-0.40964698791503906, -6.55877685546875], [-3.325927734375, 7.8691253662109375]]
4570.jpg: [[9.711788177490234, -0.2490997314453125], [6.8624420166015625, -1.6900634765625], [5.193803787231445, -9.778640747070312], [1.3688735961914062, -5.1482696533203125]]
4571.jpg: [[-7.1767578125, 6.687173843383789], [-8.795745849609375, -3.3947436809539795], [-9.043991088867188, 9.695655822753906], [3.335540771484375, 7.103462219238281]]
4572.jpg: [[4.5897216796875, -0.8520431518554688], [5.22698974609375, -1.4399871826171875], [2.10992431640625, 6.5577392578125], [-7.2625732421875, -2.4801788330078125]]
4573.jpg: [[4.56640625, 6.04205322265625], [-9.404144287109375, -7.558807373046875], [7.023590087890625, 9.018798828125], [4.30908203125, -2.647552490234375]]
4574.jpg: [[-2.2154541015625, 2.33612060546875], [-8.922332763671875, -0.14886474609375], [3.356231689453125, 7.66552734375], [-1.041748046875, -6.311614990234375]]
4575.jpg: [[7.981819152832031, -4.355133056640625], [-2.758392333984375, -6.5340728759765625], [-2.5886688232421875, 6.316009521484375], [-4.84283447265625, 5.169525146484375]]
4576.jpg: [[5.130340576171875, -3.819488525390625], [5.921234130859375, 2.30377197265625], [-6.6523590087890625, -3.260894775390625], [8.87738037109375, 2.463348388671875]]
4577.jpg: [[3.3886032104492188, 5.207305908203125], [-5.49249267578125, -3.42352294921875], [-5.654335021972656, -2.1691436767578125], [-4.947052001953125, 1.324188232421875]]
4578.jpg: [[5.683135986328125, 5.2871856689453125], [-3.741546630859375, 0.663818359375], [-6.5570831298828125, -1.9757537841796875], [5.239715576171875, -0.267486572265625]]
4579.jpg: [[-4.899322509765625, -3.626922607421875], [-2.971588134765625, 0.989410400390625], [-5.956268310546875, 3.564971923828125], [-7.319732666015625, 9.8394775390625]]
458.jpg: [[1.774566650390625, -1.91473388671875], [-4.87274169921875, 7.0985107421875], [7.93359375, -6.37164306640625], [-4.868682861328125, -5.4014892578125]]
4580.jpg: [[8.815059661865234, -5.5892333984375], [-6.22796630859375, 4.329345703125], [-7.482204437255859, 1.843780517578125], [-2.8955841064453125, 4.23309326171875]]
4581.jpg: [[2.2844085693359375, 9.8695068359375], [1.31329345703125, -6.512298583984375], [0.2494659423828125, -1.4395751953125], [1.793426513671875, 8.62664794921875]]
4582.jpg: [[1.7248764038085938, -4.539031982421875], [-6.45782470703125, -7.60540771484375], [-6.800010681152344, -5.61029052734375], [-6.9759521484375, 0.534698486328125]]
4583.jpg: [[0.6284408569335938, 1.6133880615234375], [-1.9422607421875, -2.544647216796875], [0.5142364501953125, -7.359283447265625], [5.109222412109375, -3.22442626953125]]
4584.jpg: [[0.0259857177734375, 1.41510009765625], [6.572723388671875, 4.031768798828125], [-4.5494384765625, 1.084564208984375], [-8.20849609375, 6.03741455078125]]
4585.jpg: [[-7.649078369140625, 9.885601043701172], [6.731658935546875, 3.895223617553711], [-4.74017333984375, -2.7555694580078125], [-6.78900146484375, 8.993682861328125]]
4586.jpg: [[4.859954833984375, 1.711395263671875], [-0.020111083984375, -1.59161376953125], [-5.8548431396484375, -5.286407470703125], [9.204345703125, -9.18719482421875]]
4587.jpg: [[5.14501953125, -0.54119873046875], [7.2077178955078125, 4.3091278076171875], [2.489990234375, -6.8803558349609375], [-7.481475830078125, 1.4562835693359375]]
4588.jpg: [[6.26519775390625, 7.622589111328125], [5.70074462890625, -8.972518920898438], [-4.796661376953125, -4.138336181640625], [-3.2310791015625, -3.199951171875]]
4589.jpg: [[2.69305419921875, 1.9283599853515625], [-1.8565673828125, -4.385517120361328], [0.25592041015625, -8.937576293945312], [6.838226318359375, -5.4828033447265625]]
459.jpg: [[2.7414093017578125, -5.424068450927734], [-1.345428466796875, -3.7667770385742188], [8.86663818359375, 7.5117950439453125], [3.908599853515625, -8.307479858398438]]
